城市,日期,最高气温,最低气温,当日天气,风向,,  
广州,2022-12-18 星期日 ,14,5,晴,西北风 2级,,
广州,2022-12-19 星期一 ,19,7,晴,北风 1级,,
广州,2022-12-20 星期二 ,20,9,晴,西北风 1级,,
广州,2022-12-21 星期三 ,20,6,多云,北风 1级,,
广州,2022-12-22 星期四 ,21,8,晴,东北风 3级,,
广州,2022-12-23 星期五 ,22,7,多云,北风 1级,,
广州,2022-12-24 星期六 ,22,7,晴,西北风 1级,,
广州,2022-12-25 星期日 ,22,6,晴,北风 1级,,
广州,2022-12-26 星期一 ,22,7,晴,东风 2级,,
广州,2022-12-27 星期二 ,22,8,晴,东风 2级,,
广州,2022-12-28 星期三 ,19,9,多云,西北风 2级,,
广州,2022-12-29 星期四 ,18,9,多云,北风 2级,,
广州,2022-12-30 星期五 ,16,7,晴,北风 2级,,
广州,2022-12-31 星期六 ,20,7,晴,北风 2级,,
石家庄,2022-01-01 星期六 ,9,-4,晴,北风 1级,,
石家庄,2022-01-02 星期日 ,3,-5,多云,东南风 2级,,
石家庄,2022-01-03 星期一 ,7,-4,晴,东南风 2级,,
石家庄,2022-01-04 星期二 ,3,-3,多云,北风 1级,,
石家庄,2022-01-05 星期三 ,5,-3,晴,东风 2级,,
石家庄,2022-01-06 星期四 ,5,1,多云,东北风 2级,,
石家庄,2022-01-07 星期五 ,4,-3,霾,北风 1级,,
石家庄,2022-01-08 星期六 ,9,-3,阴,东南风 1级,,
石家庄,2022-01-09 星期日 ,3,-2,霾,西北风 1级,,
石家庄,2022-01-10 星期一 ,3,-5,晴,东风 1级,,
石家庄,2022-01-11 星期二 ,2,-4,晴,西北风 1级,,
石家庄,2022-01-12 星期三 ,2,-3,晴,西北风 2级,,
石家庄,2022-01-13 星期四 ,5,-5,晴,南风 1级,,
石家庄,2022-01-14 星期五 ,3,-2,多云,西南风 4级,,
石家庄,2022-01-15 星期六 ,6,-4,晴,南风 1级,,
石家庄,2022-01-16 星期日 ,5,-5,晴,西北风 2级,,
石家庄,2022-01-17 星期一 ,6,-5,晴,东南风 2级,,
石家庄,2022-01-18 星期二 ,13,3,多云,东北风 1级,,
石家庄,2022-01-19 星期三 ,-1,-4,多云,东风 2级,,
石家庄,2022-01-20 星期四 ,9,3,阴到小雨,南风 2级,,
石家庄,2022-01-21 星期五 ,0,-4,小雪,北风 1级,,
石家庄,2022-01-22 星期六 ,0,-4,阴,东北风 2级,,
石家庄,2022-01-23 星期日 ,0,-4,阴,东北风 1级,,
石家庄,2022-01-24 星期一 ,2,-2,多云,南风 1级,,
石家庄,2022-01-25 星期二 ,3,-3,晴,东北风 1级,,
石家庄,2022-01-26 星期三 ,3,-4,阴,南风 1级,,
石家庄,2022-01-27 星期四 ,3,-3,阴,西南风 1级,,
石家庄,2022-01-28 星期五 ,4,-4,阴,南风 1级,,
石家庄,2022-01-29 星期六 ,6,-5,晴,南风 2级,,
石家庄,2022-01-30 星期日 ,6,-3,霾,西北风 2级,,
石家庄,2022-01-31 星期一 ,9,0,多云,北风 2级,,
石家庄,2022-02-01 星期二 ,3,-6,晴,南风 1级,,
石家庄,2022-02-02 星期三 ,4,-5,晴,西北风 2级,,
石家庄,2022-02-03 星期四 ,5,-5,多云,西南风 2级,,
石家庄,2022-02-04 星期五 ,3,-6,晴,东北风 1级,,
石家庄,2022-02-05 星期六 ,6,-4,多云,西南风 2级,,
石家庄,2022-02-06 星期日 ,4,-3,多云,东风 3级,,
石家庄,2022-02-07 星期一 ,5,-4,多云,南风 2级,,
石家庄,2022-02-08 星期二 ,9,-3,晴,南风 2级,,
石家庄,2022-02-09 星期三 ,8,-2,晴,东风 2级,,
石家庄,2022-02-10 星期四 ,10,-1,晴,东南风 2级,,
石家庄,2022-02-11 星期五 ,7,-2,多云,东北风 2级,,
石家庄,2022-02-12 星期六 ,4,-4,多云,东北风 2级,,
石家庄,2022-02-13 星期日 ,-3,-7,中雪,北风 1级,,
石家庄,2022-02-14 星期一 ,-1,-6,雾,东南风 2级,,
石家庄,2022-02-15 星期二 ,-1,-7,多云,东北风 2级,,
石家庄,2022-02-16 星期三 ,0,-5,晴,东北风 2级,,
石家庄,2022-02-17 星期四 ,0,-5,多云,东风 1级,,
石家庄,2022-02-18 星期五 ,1,-4,多云,北风 1级,,
石家庄,2022-02-19 星期六 ,3,-5,晴,东风 1级,,
石家庄,2022-02-20 星期日 ,7,-4,晴,西北风 3级,,
石家庄,2022-02-21 星期一 ,4,-5,晴,北风 1级,,
石家庄,2022-02-22 星期二 ,4,-4,晴,西南风 1级,,
石家庄,2022-02-23 星期三 ,7,-4,晴,南风 2级,,
石家庄,2022-02-24 星期四 ,11,-1,晴,西北风 1级,,
石家庄,2022-02-25 星期五 ,17,3,多云,南风 2级,,
石家庄,2022-02-26 星期六 ,14,3,晴,北风 1级,,
石家庄,2022-02-27 星期日 ,17,5,晴,东风 3级,,
石家庄,2022-02-28 星期一 ,16,2,阴,西北风 3级,,
石家庄,2022-03-01 星期二 ,14,1,晴,南风 2级,,
石家庄,2022-03-02 星期三 ,18,6,晴,西北风 2级,,
石家庄,2022-03-03 星期四 ,20,4,多云,西风 2级,,
石家庄,2022-03-04 星期五 ,14,1,晴,东南风 2级,,
石家庄,2022-03-05 星期六 ,13,1,晴,东南风 1级,,
石家庄,2022-03-06 星期日 ,18,4,多云,北风 2级,,
石家庄,2022-03-07 星期一 ,19,5,多云,西风 1级,,
石家庄,2022-03-08 星期二 ,20,6,晴,东风 2级,,
石家庄,2022-03-09 星期三 ,23,7,多云,西北风 1级,,
石家庄,2022-03-10 星期四 ,18,8,晴,东北风 2级,,
石家庄,2022-03-11 星期五 ,17,8,阴,北风 3级,,
石家庄,2022-03-12 星期六 ,16,4,多云,东风 1级,,
石家庄,2022-03-13 星期日 ,15,5,多云,东风 1级,,
石家庄,2022-03-14 星期一 ,21,8,多云,西北风 2级,,
石家庄,2022-03-15 星期二 ,22,6,多云,南风 3级,,
石家庄,2022-03-16 星期三 ,28,9,中雨,东北风 4级,,
石家庄,2022-03-17 星期四 ,5,-2,多云,南风 1级,,
石家庄,2022-03-18 星期五 ,3,0,阴转多云,东南风 2级,,
石家庄,2022-03-19 星期六 ,8,-2,阴,北风 1级,,
石家庄,2022-03-20 星期日 ,12,3,多云,东南风 2级,,
石家庄,2022-03-21 星期一 ,11,4,阴,北风 1级,,
石家庄,2022-03-22 星期二 ,10,3,多云,南风 1级,,
石家庄,2022-03-23 星期三 ,18,6,晴,南风 2级,,
石家庄,2022-03-24 星期四 ,15,5,小雨,南风 3级,,
石家庄,2022-03-25 星期五 ,15,5,阴,北风 1级,,
石家庄,2022-03-26 星期六 ,23,5,晴,西北风 5级,,
石家庄,2022-03-27 星期日 ,15,4,晴,北风 4级,,
石家庄,2022-03-28 星期一 ,14,5,多云,东南风 3级,,
石家庄,2022-03-29 星期二 ,17,8,晴,北风 1级,,
石家庄,2022-03-30 星期三 ,12,4,多云,北风 2级,,
石家庄,2022-03-31 星期四 ,17,3,多云,北风 2级,,
石家庄,2022-04-01 星期五 ,16,6,多云,东南风 3级,,
石家庄,2022-04-02 星期六 ,18,6,晴,西北风 1级,,
石家庄,2022-04-03 星期日 ,22,8,晴,东南风 3级,,
石家庄,2022-04-04 星期一 ,18,6,风,南风 4级,,
石家庄,2022-04-05 星期二 ,25,12,多云,西南风 3级,,
石家庄,2022-04-06 星期三 ,20,7,多云,东北风 3级,,
石家庄,2022-04-07 星期四 ,24,10,晴,南风 2级,,
石家庄,2022-04-08 星期五 ,28,13,多云,西南风 1级,,
石家庄,2022-04-09 星期六 ,28,13,晴,东南风 3级,,
石家庄,2022-04-10 星期日 ,31,14,多云,北风 1级,,
石家庄,2022-04-11 星期一 ,30,16,多云,南风 1级,,
石家庄,2022-04-12 星期二 ,20,11,阴,南风 1级,,
石家庄,2022-04-13 星期三 ,19,10,多云,南风 1级,,
石家庄,2022-04-14 星期四 ,19,7,阴,东南风 2级,,
石家庄,2022-04-15 星期五 ,19,8,阴,北风 1级,,
石家庄,2022-04-16 星期六 ,24,11,晴,西南风 3级,,
石家庄,2022-04-17 星期日 ,19,9,阴,东南风 2级,,
石家庄,2022-04-18 星期一 ,22,11,多云,东南风 1级,,
石家庄,2022-04-19 星期二 ,27,13,晴,西南风 2级,,
石家庄,2022-04-20 星期三 ,30,15,多云,南风 2级,,
石家庄,2022-04-21 星期四 ,27,9,晴,西北风 3级,,
石家庄,2022-04-22 星期五 ,21,11,多云,西风 1级,,
石家庄,2022-04-23 星期六 ,31,16,多云,南风 2级,,
石家庄,2022-04-24 星期日 ,29,16,多云,西南风 1级,,
石家庄,2022-04-25 星期一 ,28,18,晴,南风 1级,,
石家庄,2022-04-26 星期二 ,27,13,晴,东风 2级,,
石家庄,2022-04-27 星期三 ,20,10,小雨,东风 3级,,
石家庄,2022-04-28 星期四 ,16,6,多云,西南风 1级,,
石家庄,2022-04-29 星期五 ,18,12,阴,东风 2级,,
石家庄,2022-04-30 星期六 ,18,6,晴,西北风 5级,,
石家庄,2022-05-01 星期日 ,28,14,晴,北风 1级,,
石家庄,2022-05-02 星期一 ,24,14,晴,东风 1级,,
石家庄,2022-05-03 星期二 ,25,12,晴,南风 4级,,
石家庄,2022-05-04 星期三 ,34,20,多云,西南风 3级,,
石家庄,2022-05-05 星期四 ,23,10,风,西南风 3级,,
石家庄,2022-05-06 星期五 ,22,13,阴,东北风 3级,,
石家庄,2022-05-07 星期六 ,17,10,多云,东北风 2级,,
石家庄,2022-05-08 星期日 ,13,8,阴,东北风 1级,,
石家庄,2022-05-09 星期一 ,15,7,晴,东南风 2级,,
石家庄,2022-05-10 星期二 ,20,13,多云,东北风 2级,,
石家庄,2022-05-11 星期三 ,17,3,小雨到大雨,西南风 1级,,
石家庄,2022-05-12 星期四 ,15,8,阴,西南风 2级,,
石家庄,2022-05-13 星期五 ,20,6,晴,西北风 3级,,
石家庄,2022-05-14 星期六 ,23,9,多云,北风 1级,,
石家庄,2022-05-15 星期日 ,22,14,阴,东南风 2级,,
石家庄,2022-05-16 星期一 ,30,17,晴,南风 1级,,
石家庄,2022-05-17 星期二 ,28,16,多云,西南风 4级,,
石家庄,2022-05-18 星期三 ,30,20,多云,东南风 1级,,
石家庄,2022-05-19 星期四 ,27,17,晴,南风 1级,,
石家庄,2022-05-20 星期五 ,32,14,晴,西北风 2级,,
石家庄,2022-05-21 星期六 ,34,19,晴,西南风 1级,,
石家庄,2022-05-22 星期日 ,33,19,多云,东南风 1级,,
石家庄,2022-05-23 星期一 ,31,20,多云,西北风 1级,,
石家庄,2022-05-24 星期二 ,33,21,多云,北风 2级,,
石家庄,2022-05-25 星期三 ,27,19,阴转多云,东北风 2级,,
石家庄,2022-05-26 星期四 ,33,20,晴,西风 2级,,
石家庄,2022-05-27 星期五 ,30,17,多云,南风 2级,,
石家庄,2022-05-28 星期六 ,38,22,多云,南风 4级,,
石家庄,2022-05-29 星期日 ,31,13,晴,西北风 3级,,
石家庄,2022-05-30 星期一 ,34,15,晴,西北风 2级,,
石家庄,2022-05-31 星期二 ,37,20,晴,西北风 2级,,
石家庄,2022-06-01 星期三 ,36,16,晴,北风 1级,,
石家庄,2022-06-02 星期四 ,35,17,多云,西北风 1级,,
石家庄,2022-06-03 星期五 ,37,24,多云,南风 2级,,
石家庄,2022-06-04 星期六 ,35,18,晴,西北风 3级,,
石家庄,2022-06-05 星期日 ,37,23,晴,西北风 2级,,
石家庄,2022-06-06 星期一 ,32,17,晴,北风 3级,,
石家庄,2022-06-07 星期二 ,30,18,多云,东南风 2级,,
石家庄,2022-06-08 星期三 ,30,17,晴,南风 3级,,
石家庄,2022-06-09 星期四 ,23,14,多云,东南风 2级,,
石家庄,2022-06-10 星期五 ,30,16,多云,东风 1级,,
石家庄,2022-06-11 星期六 ,33,19,小雨,北风 1级,,
石家庄,2022-06-12 星期日 ,28,19,晴,南风 1级,,
石家庄,2022-06-13 星期一 ,30,13,多云,西北风 3级,,
石家庄,2022-06-14 星期二 ,21,15,多云,北风 1级,,
石家庄,2022-06-15 星期三 ,31,22,多云,东南风 1级,,
石家庄,2022-06-16 星期四 ,32,19,多云,东北风 2级,,
石家庄,2022-06-17 星期五 ,34,20,中雨,西风 2级,,
石家庄,2022-06-18 星期六 ,25,19,多云,南风 2级,,
石家庄,2022-06-19 星期日 ,37,27,晴,东南风 2级,,
石家庄,2022-06-20 星期一 ,38,27,多云,南风 1级,,
石家庄,2022-06-21 星期二 ,38,28,多云,南风 3级,,
石家庄,2022-06-22 星期三 ,28,16,多云,东风 1级,,
石家庄,2022-06-23 星期四 ,39,22,晴,北风 3级,,
石家庄,2022-06-24 星期五 ,40,26,晴,南风 1级,,
石家庄,2022-06-25 星期六 ,41,25,多云,西北风 1级,,
石家庄,2022-06-26 星期日 ,35,23,多云,东风 3级,,
石家庄,2022-06-27 星期一 ,32,16,晴,西风 3级,,
石家庄,2022-06-28 星期二 ,29,22,小雨到大雨,东北风 2级,,
石家庄,2022-06-29 星期三 ,29,21,多云,东北风 1级,,
石家庄,2022-06-30 星期四 ,28,20,大雨到暴风雨,东风 1级,,
石家庄,2022-07-01 星期五 ,29,19,晴,西南风 1级,,
石家庄,2022-07-02 星期六 ,34,22,多云,东南风 2级,,
石家庄,2022-07-03 星期日 ,25,14,阴,东风 1级,,
石家庄,2022-07-04 星期一 ,31,21,多云,南风 2级,,
石家庄,2022-07-05 星期二 ,32,23,小雨,北风 1级,,
石家庄,2022-07-06 星期三 ,34,18,晴,南风 3级,,
石家庄,2022-07-07 星期四 ,35,18,晴,东北风 2级,,
石家庄,2022-07-08 星期五 ,35,23,多云,西北风 2级,,
石家庄,2022-07-09 星期六 ,33,22,多云,北风 3级,,
石家庄,2022-07-10 星期日 ,26,15,多云,西南风 1级,,
石家庄,2022-07-11 星期一 ,27,20,小雨到中雨,北风 2级,,
石家庄,2022-07-12 星期二 ,29,18,多云,东南风 1级,,
石家庄,2022-07-13 星期三 ,33,23,晴,南风 2级,,
石家庄,2022-07-14 星期四 ,34,24,多云,西南风 1级,,
石家庄,2022-07-15 星期五 ,34,20,多云,西北风 1级,,
石家庄,2022-07-16 星期六 ,30,23,多云,南风 2级,,
石家庄,2022-07-17 星期日 ,36,22,多云,西北风 2级,,
石家庄,2022-07-18 星期一 ,34,20,多云,西北风 1级,,
石家庄,2022-07-19 星期二 ,32,16,多云,西北风 1级,,
石家庄,2022-07-20 星期三 ,31,17,晴,东风 1级,,
石家庄,2022-07-21 星期四 ,33,22,多云,东风 1级,,
石家庄,2022-07-22 星期五 ,30,21,小雨,南风 2级,,
石家庄,2022-07-23 星期六 ,34,17,晴,西风 1级,,
石家庄,2022-07-24 星期日 ,35,19,多云,东北风 1级,,
石家庄,2022-07-25 星期一 ,31,23,小雨,东南风 2级,,
石家庄,2022-07-26 星期二 ,29,18,多云,西北风 1级,,
石家庄,2022-07-27 星期三 ,26,15,多云,西北风 2级,,
石家庄,2022-07-28 星期四 ,29,21,晴,南风 1级,,
石家庄,2022-07-29 星期五 ,32,22,晴,南风 1级,,
石家庄,2022-07-30 星期六 ,31,23,多云,西南风 1级,,
石家庄,2022-07-31 星期日 ,32,27,晴,西北风 1级,,
石家庄,2022-08-01 星期一 ,34,25,雾,南风 1级,,
石家庄,2022-08-02 星期二 ,35,25,雾,东风 2级,,
石家庄,2022-08-03 星期三 ,35,26,雾,南风 2级,,
石家庄,2022-08-04 星期四 ,36,28,晴,北风 3级,,
石家庄,2022-08-05 星期五 ,35,27,多云,西北风 2级,,
石家庄,2022-08-06 星期六 ,36,27,多云,东南风 3级,,
石家庄,2022-08-07 星期日 ,30,26,雾,南风 1级,,
石家庄,2022-08-08 星期一 ,27,20,中雨,东北风 3级,,
石家庄,2022-08-09 星期二 ,19,18,中雨,西风 1级,,
石家庄,2022-08-10 星期三 ,24,20,阴,西风 1级,,
石家庄,2022-08-11 星期四 ,31,24,雾,南风 1级,,
石家庄,2022-08-12 星期五 ,30,25,雾,西北风 1级,,
石家庄,2022-08-13 星期六 ,27,25,雾,东风 2级,,
石家庄,2022-08-14 星期日 ,28,25,阵雨,西风 2级,,
石家庄,2022-08-15 星期一 ,32,24,多云,西北风 1级,,
石家庄,2022-08-16 星期二 ,30,22,晴,北风 2级,,
石家庄,2022-08-17 星期三 ,30,24,多云,南风 1级,,
石家庄,2022-08-18 星期四 ,29,25,小雨,北风 2级,,
石家庄,2022-08-19 星期五 ,35,23,雾,北风 1级,,
石家庄,2022-08-20 星期六 ,30,22,多云,东南风 2级,,
石家庄,2022-08-21 星期日 ,31,23,多云,东南风 2级,,
石家庄,2022-08-22 星期一 ,33,22,多云,东风 1级,,
石家庄,2022-08-23 星期二 ,29,19,多云,东南风 2级,,
石家庄,2022-08-24 星期三 ,25,21,多云,西风 1级,,
石家庄,2022-08-25 星期四 ,31,19,多云,东北风 1级,,
石家庄,2022-08-26 星期五 ,29,19,多云,西北风 3级,,
石家庄,2022-08-27 星期六 ,26,17,多云,南风 1级,,
石家庄,2022-08-28 星期日 ,18,15,中雨,南风 2级,,
石家庄,2022-08-29 星期一 ,23,17,雾,南风 1级,,
石家庄,2022-08-30 星期二 ,29,19,多云,北风 2级,,
石家庄,2022-08-31 星期三 ,30,19,晴,西南风 1级,,
石家庄,2022-09-01 星期四 ,28,19,晴,东南风 2级,,
石家庄,2022-09-02 星期五 ,28,20,多云,南风 2级,,
石家庄,2022-09-03 星期六 ,24,20,雾,东南风 2级,,
石家庄,2022-09-04 星期日 ,31,21,雾,西北风 1级,,
石家庄,2022-09-05 星期一 ,29,18,雾,东南风 2级,,
石家庄,2022-09-06 星期二 ,31,17,晴,西风 1级,,
石家庄,2022-09-07 星期三 ,32,18,晴,西北风 4级,,
石家庄,2022-09-08 星期四 ,32,21,多云,南风 2级,,
石家庄,2022-09-09 星期五 ,31,19,多云,北风 1级,,
石家庄,2022-09-10 星期六 ,30,20,多云,西南风 2级,,
石家庄,2022-09-11 星期日 ,30,20,雾,南风 1级,,
石家庄,2022-09-12 星期一 ,31,20,晴,南风 1级,,
石家庄,2022-09-13 星期二 ,29,20,多云,东北风 3级,,
石家庄,2022-09-14 星期三 ,29,20,多云,东北风 1级,,
石家庄,2022-09-15 星期四 ,29,18,雾,北风 2级,,
石家庄,2022-09-16 星期五 ,31,18,多云,北风 2级,,
石家庄,2022-09-17 星期六 ,31,20,多云,南风 2级,,
石家庄,2022-09-18 星期日 ,29,19,雾,东风 1级,,
石家庄,2022-09-19 星期一 ,23,17,小雨,西北风 1级,,
石家庄,2022-09-20 星期二 ,25,14,多云,南风 1级,,
石家庄,2022-09-21 星期三 ,27,17,晴,南风 3级,,
石家庄,2022-09-22 星期四 ,28,12,晴,西北风 3级,,
石家庄,2022-09-23 星期五 ,25,12,晴,南风 2级,,
石家庄,2022-09-24 星期六 ,26,13,多云,南风 1级,,
石家庄,2022-09-25 星期日 ,29,15,晴,南风 2级,,
石家庄,2022-09-26 星期一 ,29,15,晴,南风 1级,,
石家庄,2022-09-27 星期二 ,28,17,雾,南风 2级,,
石家庄,2022-09-28 星期三 ,30,17,雾,南风 1级,,
石家庄,2022-09-29 星期四 ,32,18,雾,南风 1级,,
石家庄,2022-09-30 星期五 ,32,18,晴,东南风 2级,,
石家庄,2022-10-01 星期六 ,19,18,大雨,南风 1级,,
石家庄,2022-10-02 星期日 ,23,17,雾,东南风 2级,,
石家庄,2022-10-03 星期一 ,21,10,小雨,东风 2级,,
石家庄,2022-10-04 星期二 ,17,6,多云,东风 1级,,
石家庄,2022-10-05 星期三 ,14,8,多云,东北风 2级,,
石家庄,2022-10-06 星期四 ,16,8,多云,南风 2级,,
石家庄,2022-10-07 星期五 ,20,10,雾,东南风 3级,,
石家庄,2022-10-08 星期六 ,21,9,雾,西北风 2级,,
石家庄,2022-10-09 星期日 ,15,6,晴,北风 4级,,
石家庄,2022-10-10 星期一 ,20,5,晴,西北风 1级,,
石家庄,2022-10-11 星期二 ,20,7,晴,南风 1级,,
石家庄,2022-10-12 星期三 ,19,10,多云,南风 1级,,
石家庄,2022-10-13 星期四 ,16,12,多云,东北风 1级,,
石家庄,2022-10-14 星期五 ,24,12,多云,南风 2级,,
石家庄,2022-10-15 星期六 ,25,13,多云,南风 1级,,
石家庄,2022-10-16 星期日 ,20,7,多云,东南风 1级,,
石家庄,2022-10-17 星期一 ,18,4,晴,南风 2级,,
石家庄,2022-10-18 星期二 ,21,7,晴,南风 1级,,
石家庄,2022-10-19 星期三 ,21,9,晴,东南风 2级,,
石家庄,2022-10-20 星期四 ,19,9,雾,西南风 3级,,
石家庄,2022-10-21 星期五 ,23,11,多云,西南风 2级,,
石家庄,2022-10-22 星期六 ,25,10,雾,北风 2级,,
石家庄,2022-10-23 星期日 ,24,9,晴,东南风 1级,,
石家庄,2022-10-24 星期一 ,22,9,晴,东北风 1级,,
石家庄,2022-10-25 星期二 ,20,10,多云,南风 1级,,
石家庄,2022-10-26 星期三 ,20,11,多云,东北风 2级,,
石家庄,2022-10-27 星期四 ,10,9,小雨,北风 1级,,
石家庄,2022-10-28 星期五 ,14,10,多云,北风 1级,,
石家庄,2022-10-29 星期六 ,13,8,小雨,东南风 1级,,
石家庄,2022-10-30 星期日 ,17,9,多云,东南风 1级,,
石家庄,2022-10-31 星期一 ,19,4,多云,东北风 1级,,
石家庄,2022-11-01 星期二 ,14,7,多云,西北风 1级,,
石家庄,2022-11-02 星期三 ,16,7,多云,北风 1级,,
石家庄,2022-11-03 星期四 ,12,5,雾,东南风 2级,,
石家庄,2022-11-04 星期五 ,12,4,雾,东风 1级,,
石家庄,2022-11-05 星期六 ,15,7,多云,北风 1级,,
石家庄,2022-11-06 星期日 ,13,5,阴,东南风 1级,,
石家庄,2022-11-07 星期一 ,17,5,多云,南风 2级,,
石家庄,2022-11-08 星期二 ,15,9,多云,北风 2级,,
石家庄,2022-11-09 星期三 ,14,8,多云,南风 3级,,
石家庄,2022-11-10 星期四 ,16,10,多云,北风 1级,,
石家庄,2022-11-11 星期五 ,11,9,小雨,北风 1级,,
石家庄,2022-11-12 星期六 ,14,3,多云,西北风 3级,,
石家庄,2022-11-13 星期日 ,9,2,多云,东南风 1级,,
石家庄,2022-11-14 星期一 ,15,7,晴,西风 1级,,
